,Date,Product_ID,Product_Category,Clicks,Sales,Price,Customer_Age,Customer_Gender,Region,Click_Count,Wait_Time,Browser,Marketing
5998,2023-08-04,88,Basketball,31,1,135.80242122264457,47,Female,West,30,17,Safari,0
5999,2023-05-02,79,Basketball,25,0,172.24708778143716,56,Female,East,10,46,Safari,0
6000,2023-06-02,41,Running,50,0,130.6685243454927,29,Female,South,6,70,Safari,0
6001,2023-09-17,42,Running,50,0,180.80807391600217,36,Male,South,11,48,Edge,0
6002,2024-02-05,87,Running,8,0,170.25115322740663,57,Male,East,10,105,Chrome,0
6003,2023-05-29,52,Basketball,15,0,91.48225249098925,21,Female,East,11,40,Safari,0
6004,2023-03-31,4,Basketball,23,1,144.51534243236625,51,Female,East,39,6,Firefox,1
6005,2023-08-12,4,Training,23,0,51.111818971419716,40,Male,East,14,50,Edge,1
6006,2023-04-17,5,Basketball,31,0,109.40628738872965,43,Male,North,13,73,Firefox,1
6007,2023-10-16,41,Training,44,0,85.69402516764427,24,Male,East,10,120,Chrome,0
6008,2023-10-14,87,Training,46,1,190.56745189152292,35,Female,East,35,20,Edge,1
6009,2023-12-29,61,Basketball,32,0,110.808351758474,59,Male,East,14,108,Safari,0
6010,2023-05-10,75,Training,9,0,148.10966426337208,21,Male,North,10,115,Chrome,0
6011,2023-09-17,55,Training,29,1,159.7972413910411,25,Female,West,31,26,Edge,1
6012,2023-02-19,75,Running,7,1,165.98188080222613,39,Male,East,40,23,Firefox,0
6013,2023-11-17,13,Basketball,30,0,160.36627880262932,43,Male,North,9,82,Chrome,1
6014,2024-01-15,14,Training,14,0,93.37475914816022,30,Female,South,9,86,Firefox,1
6015,2023-09-10,60,Training,28,0,152.91015450938332,34,Male,West,8,84,Chrome,0
6016,2023-07-31,72,Training,33,1,132.3514223393425,53,Male,North,45,28,Edge,1
6017,2024-01-08,25,Basketball,49,0,139.6058997196278,58,Male,East,6,110,Chrome,0
6018,2023-06-30,82,Running,11,1,50.12219259631323,32,Female,West,16,19,Firefox,1
6019,2023-12-15,44,Running,48,0,88.73864014292849,35,Female,North,10,69,Firefox,1
6020,2023-09-30,82,Basketball,27,0,189.60255450734834,44,Male,North,7,127,Chrome,0
6021,2023-12-17,10,Basketball,50,0,93.51141249585886,23,Male,North,11,44,Edge,0
6022,2023-07-23,71,Basketball,31,1,115.70232833744639,51,Male,North,39,16,Firefox,1
6023,2023-02-13,50,Basketball,46,1,78.00109732936116,58,Female,North,25,19,Firefox,1
6024,2023-10-06,44,Running,13,0,70.79038278555346,22,Male,North,12,66,Safari,1
6025,2023-08-19,14,Training,48,0,81.30034529580577,29,Female,North,10,96,Chrome,0
6026,2023-02-16,15,Training,7,0,133.04709933004597,46,Male,North,9,88,Firefox,1
6027,2023-06-24,16,Basketball,17,1,187.8542977085162,54,Female,South,18,26,Safari,1
6028,2023-09-18,2,Basketball,10,0,98.92987698442855,29,Female,South,10,87,Edge,0
6029,2023-10-30,30,Training,42,0,98.51119283119566,42,Male,East,14,71,Firefox,1
6030,2023-02-13,30,Running,25,0,134.62108803303025,51,Female,East,12,39,Firefox,0
6031,2023-04-24,82,Basketball,23,0,103.51140765397028,28,Male,East,10,45,Firefox,0
6032,2023-08-09,31,Basketball,29,1,186.5624071975982,40,Female,East,30,23,Firefox,1
6033,2023-08-20,77,Running,43,1,106.67720639633929,41,Male,East,20,18,Firefox,1
6034,2023-11-30,20,Running,8,0,123.56633787792006,35,Female,East,7,111,Chrome,1
6035,2023-02-20,49,Running,26,0,130.00839259556165,27,Female,South,11,129,Chrome,1
6036,2023-10-23,35,Basketball,9,1,167.31016926957068,22,Female,South,34,24,Firefox,1
6037,2023-12-01,23,Running,5,0,134.58589091223254,48,Female,South,10,128,Chrome,0
6038,2023-10-14,97,Basketball,21,1,85.87326502209862,42,Male,North,38,22,Safari,0
6039,2023-06-15,99,Basketball,13,0,68.5980809939551,34,Female,North,9,95,Safari,1
6040,2023-12-08,61,Running,13,1,190.6661820033446,45,Female,East,47,21,Edge,1
6041,2023-11-22,84,Training,28,0,170.2344491958661,18,Female,West,5,118,Safari,1
6042,2023-03-16,55,Running,14,0,53.44478154333736,19,Female,South,7,121,Chrome,1
6043,2024-01-12,67,Training,24,0,173.22934764853215,57,Female,West,9,130,Safari,1
6044,2023-07-08,8,Running,21,0,138.58966908571531,19,Male,East,11,72,Firefox,0
6045,2023-07-18,40,Running,17,0,127.8341352552415,44,Male,South,9,76,Safari,0
6046,2023-02-28,59,Basketball,33,0,51.83437685353384,25,Male,West,8,48,Firefox,1
6047,2024-02-02,32,Basketball,40,0,167.12960845766227,44,Female,South,9,46,Safari,0
6048,2023-03-31,93,Basketball,27,0,79.70975213618752,54,Male,West,5,115,Edge,1
6049,2023-10-21,7,Basketball,31,0,159.19718197911186,34,Male,East,9,111,Safari,0
6050,2023-08-18,2,Basketball,22,0,52.38023710487259,21,Female,East,13,55,Edge,1
6051,2023-03-15,85,Basketball,22,0,169.4530474499279,55,Male,North,7,108,Safari,0
6052,2023-10-30,6,Basketball,13,1,53.45592025325608,48,Female,West,48,25,Edge,1
6053,2023-03-01,92,Training,7,0,85.38393561087786,22,Male,South,10,58,Safari,1
6054,2023-03-23,36,Training,11,0,90.24173187690701,42,Male,West,13,91,Chrome,0
6055,2023-12-13,32,Basketball,19,0,73.62629571603895,45,Male,North,10,100,Chrome,0
6056,2023-03-23,45,Training,34,0,122.15872942930535,36,Male,North,14,111,Chrome,0
6057,2023-06-24,42,Running,13,1,92.55319394250634,54,Female,North,17,23,Firefox,1
6058,2023-03-14,53,Training,45,0,198.9931963590885,59,Male,North,10,37,Chrome,0
6059,2023-07-20,9,Basketball,31,0,136.99531900481583,40,Female,South,11,81,Safari,1
6060,2023-11-17,75,Training,40,0,134.9716737581361,53,Female,South,10,90,Chrome,0
6061,2023-09-03,87,Running,22,0,83.13044451596829,30,Male,North,12,69,Firefox,1
6062,2023-04-19,75,Training,35,1,111.3034158072367,34,Female,South,46,26,Edge,1
6063,2023-05-31,49,Basketball,21,1,68.596699154,47,Female,North,39,14,Firefox,0
6064,2023-11-07,2,Running,10,0,164.37938783755794,40,Female,East,8,127,Chrome,0
6065,2023-09-22,67,Running,43,0,99.67388692302154,20,Female,North,6,39,Safari,1
6066,2023-12-01,11,Training,29,0,162.79487500898153,30,Male,East,13,109,Chrome,1
6067,2023-03-02,50,Running,46,1,105.75439998942132,49,Female,North,49,29,Firefox,1
6068,2023-05-13,35,Running,46,0,198.31358601722684,52,Female,North,7,58,Edge,1
6069,2023-08-12,15,Running,42,0,75.66824333819326,19,Male,South,7,87,Chrome,1
6070,2023-10-25,75,Basketball,42,1,50.228584082499694,20,Female,East,19,21,Edge,1
6071,2023-10-23,31,Running,35,0,139.22383120675786,46,Female,South,9,99,Chrome,0
6072,2023-10-27,92,Training,33,0,192.9429800131757,27,Female,North,14,37,Firefox,0
6073,2024-01-24,62,Training,44,0,147.0581082358969,37,Female,East,11,51,Safari,1
6074,2023-05-10,28,Running,13,0,62.858528412227145,51,Male,North,6,73,Edge,1
6075,2023-05-13,96,Training,5,0,131.07205736993382,32,Male,East,10,66,Edge,1
6076,2023-10-07,25,Running,20,0,186.4230404206591,57,Male,West,5,92,Chrome,0
6077,2023-04-23,84,Training,42,1,50.97591018200191,18,Female,East,42,12,Safari,1
6078,2023-03-28,92,Running,27,0,75.03683192566982,43,Male,West,5,32,Edge,0
6079,2023-08-31,25,Running,12,1,172.18423341539244,49,Male,North,43,25,Safari,1
6080,2023-07-14,75,Running,16,1,184.08606598662243,19,Female,North,46,10,Firefox,1
6081,2023-05-09,83,Basketball,14,0,156.07409313024064,49,Female,South,12,64,Firefox,0
6082,2023-03-03,92,Training,20,0,198.7340245459731,58,Female,West,14,67,Firefox,1
6083,2023-05-24,1,Running,47,0,63.5323894379854,46,Female,South,5,95,Safari,0
6084,2023-05-18,59,Basketball,28,0,131.85147737548402,37,Female,West,14,113,Chrome,0
6085,2023-10-24,69,Basketball,43,1,152.74920839713792,40,Male,North,39,29,Firefox,1
6086,2024-02-04,74,Running,12,0,155.39670805536318,29,Female,South,7,70,Edge,0
6087,2023-03-14,42,Running,15,0,169.0226923016274,27,Female,West,5,107,Chrome,1
6088,2023-10-19,34,Running,45,1,187.64390676490748,36,Female,South,35,24,Firefox,1
6089,2023-03-17,66,Running,30,1,104.2462168425672,27,Male,North,22,18,Firefox,0
6090,2023-09-29,18,Running,11,0,56.44450892114538,36,Female,West,11,45,Firefox,0
6091,2023-02-24,77,Training,19,0,104.36628717214374,43,Male,East,7,79,Safari,0
6092,2023-06-10,5,Running,19,0,150.74221450808523,41,Male,West,9,65,Firefox,1
6093,2024-01-28,20,Running,7,0,82.01841310004653,26,Female,North,9,76,Chrome,1
6094,2023-07-17,66,Training,20,0,171.49594273380654,46,Male,West,12,90,Chrome,1
6095,2023-10-16,75,Basketball,19,0,82.96466865842461,46,Female,South,10,111,Chrome,1
6096,2024-01-10,62,Training,29,0,51.509510357026,54,Male,North,7,100,Chrome,0
6097,2023-10-17,94,Basketball,37,0,126.2121161335369,45,Female,North,11,40,Firefox,0
6098,2023-03-13,96,Basketball,18,1,158.969235710543,20,Female,East,31,23,Edge,0
6099,2023-07-23,32,Training,28,0,102.4483010805251,40,Female,East,6,75,Firefox,0
6100,2023-10-05,58,Running,15,1,162.334369930518,21,Male,South,38,26,Firefox,1
6101,2023-08-21,50,Basketball,7,0,115.76065011815123,31,Male,South,6,92,Chrome,0
6102,2023-06-09,38,Running,13,1,75.75719259601031,55,Male,West,21,23,Firefox,0
6103,2023-11-10,55,Training,10,0,63.58375906984324,30,Male,South,14,95,Chrome,0
6104,2023-10-28,28,Basketball,35,1,156.5880747361021,45,Female,South,41,17,Firefox,1
6105,2023-08-11,74,Running,20,1,107.85721814043167,56,Male,South,17,30,Firefox,1
6106,2023-08-03,86,Basketball,15,0,186.91606518856554,37,Male,West,8,41,Edge,1
6107,2023-11-13,81,Basketball,21,1,131.03825878609246,45,Male,North,36,22,Edge,1
6108,2023-10-29,22,Training,7,1,102.26486273310539,49,Male,North,43,18,Safari,1
6109,2023-06-27,43,Running,23,0,102.34863904845847,31,Male,West,14,113,Chrome,0
6110,2023-08-02,83,Running,28,0,69.71567966789738,30,Male,South,14,130,Chrome,1
6111,2023-09-10,81,Basketball,46,1,139.0683730383735,28,Male,East,21,22,Chrome,1
6112,2023-10-06,88,Running,12,0,137.32507031154833,55,Male,West,8,32,Firefox,0
6113,2023-08-17,36,Basketball,40,1,169.99905379047402,56,Male,East,17,19,Safari,1
6114,2024-02-11,96,Training,44,0,80.17954437006141,59,Female,South,9,72,Safari,0
6115,2023-05-18,52,Training,6,1,93.6184463713741,32,Female,North,20,28,Firefox,1
6116,2023-02-23,36,Running,27,0,64.58569536433725,26,Female,East,12,101,Chrome,1
6117,2023-04-21,28,Training,44,0,94.30133034033601,20,Male,East,13,118,Chrome,0
6118,2023-09-10,78,Training,34,1,114.21531736316011,22,Female,East,47,12,Edge,1
6119,2023-08-27,58,Running,29,0,194.60426089309757,45,Female,East,11,117,Chrome,1
6120,2023-05-21,36,Basketball,11,0,147.959900431237,59,Female,North,14,48,Firefox,1
6121,2023-05-16,70,Training,32,1,167.4310894668793,32,Female,North,39,26,Chrome,1
6122,2023-03-06,9,Running,45,0,98.82648278307353,20,Female,East,10,30,Safari,1
6123,2023-08-03,21,Running,21,0,71.67692192121447,52,Female,West,13,95,Chrome,1
6124,2023-06-26,64,Running,36,0,88.50799128699947,24,Female,North,12,41,Chrome,0
6125,2023-03-09,76,Training,5,0,88.47015364989817,47,Male,North,5,72,Edge,0
6126,2023-08-16,61,Training,31,1,137.46729924401407,41,Male,South,44,27,Edge,1
6127,2023-05-08,94,Basketball,48,1,101.2206698682543,48,Male,South,21,23,Edge,0
6128,2023-04-08,95,Basketball,40,0,178.60982964999184,31,Female,West,13,127,Chrome,1
6129,2023-10-21,40,Basketball,11,0,198.2816778854747,33,Male,West,10,92,Chrome,0
6130,2023-07-06,56,Basketball,7,1,101.49476078951727,21,Male,South,41,30,Safari,0
6131,2024-01-29,4,Basketball,34,0,155.75904105305162,20,Female,South,11,86,Chrome,1
6132,2023-07-29,31,Basketball,5,0,148.6229872880553,52,Female,East,8,119,Chrome,0
6133,2023-09-24,27,Running,38,0,79.16937315984222,26,Female,South,13,49,Firefox,1
6134,2023-09-20,58,Basketball,42,0,187.7012892230951,21,Female,West,14,43,Chrome,0
6135,2023-08-10,25,Training,47,1,79.91638807826018,36,Male,West,24,30,Safari,0
6136,2023-06-11,69,Basketball,40,1,160.54356975045482,41,Male,South,50,7,Firefox,1
6137,2023-11-04,70,Training,37,0,102.14144634114686,28,Female,West,5,92,Chrome,0
6138,2023-07-12,5,Basketball,47,0,105.0622350513457,32,Female,North,7,34,Edge,1
6139,2023-09-15,91,Running,20,0,118.31735793334404,53,Female,West,12,72,Safari,0
6140,2023-08-28,8,Running,42,0,179.67619670827094,48,Male,East,12,113,Chrome,1
6141,2023-03-26,9,Training,15,0,71.03779122668182,25,Female,North,6,100,Firefox,0
6142,2023-04-06,15,Basketball,12,0,58.18543667521308,19,Male,North,5,80,Edge,0
6143,2024-01-08,7,Running,5,0,110.30612283706722,20,Female,North,8,98,Chrome,1
6144,2023-10-21,96,Running,18,1,58.33776487131321,20,Male,South,41,17,Safari,0
6145,2023-12-04,72,Basketball,34,0,153.14013245861608,38,Male,East,9,116,Safari,0
6146,2023-11-10,15,Training,25,0,164.04876125408197,29,Female,South,11,91,Chrome,0
6147,2023-06-15,37,Training,25,1,178.20685921298883,31,Female,East,31,10,Edge,0
6148,2024-01-17,83,Training,38,0,161.57633682253953,40,Female,West,14,116,Chrome,1
6149,2023-11-05,39,Running,42,0,187.45270905390188,30,Male,West,9,46,Safari,0
6150,2024-01-26,6,Basketball,30,0,162.24516840848332,33,Male,West,5,70,Safari,0
6151,2023-03-13,83,Running,45,0,190.41134598176023,34,Female,North,14,48,Safari,1
6152,2023-03-19,57,Running,18,0,78.96661913140447,35,Female,West,9,58,Edge,0
6153,2023-02-18,92,Running,44,1,124.97946993015952,30,Male,East,21,10,Safari,1
6154,2023-06-03,81,Running,39,0,199.0895899557363,43,Female,North,13,98,Chrome,0
6155,2023-12-03,19,Basketball,46,0,152.23672738140735,57,Female,South,5,103,Safari,1
6156,2023-04-30,63,Running,22,0,181.79616769838862,56,Male,North,7,43,Edge,0
6157,2024-01-27,31,Running,24,0,54.55906907492829,48,Male,South,9,66,Firefox,1
6158,2023-07-09,75,Training,13,0,180.7636847852656,57,Male,South,5,71,Safari,0
6159,2023-04-20,79,Running,45,1,154.65698518581465,34,Male,South,40,7,Safari,1
6160,2023-02-20,10,Basketball,49,0,75.61331509815659,49,Male,North,5,128,Firefox,0
6161,2023-06-14,87,Running,37,1,53.852143463539484,18,Female,West,44,5,Edge,1
6162,2024-01-18,67,Basketball,8,0,88.98898671884794,52,Male,South,14,35,Firefox,0
6163,2023-08-06,62,Basketball,8,1,187.36600384891554,53,Male,East,43,7,Edge,1
6164,2023-08-10,3,Basketball,20,0,150.21994080504297,36,Female,East,5,116,Chrome,1
6165,2023-05-08,18,Training,30,0,187.92036564249864,45,Female,East,13,49,Safari,1
6166,2023-03-29,25,Training,10,0,116.92261737413891,19,Male,East,11,111,Chrome,0
6167,2023-06-28,20,Running,41,0,190.49406428528616,46,Male,South,14,43,Edge,0
6168,2024-01-21,58,Running,26,0,119.44397231675084,46,Male,East,13,30,Chrome,1
6169,2023-02-28,93,Running,46,1,80.63820866275017,36,Male,North,31,11,Safari,1
6170,2024-01-11,86,Basketball,43,0,72.7090196276671,45,Female,East,13,116,Chrome,1
6171,2023-08-26,50,Basketball,11,0,199.07177195525665,51,Female,East,14,124,Firefox,1
6172,2023-02-21,79,Basketball,46,1,100.07939922118564,48,Male,West,43,23,Chrome,0
6173,2023-12-25,10,Running,34,0,74.00795379763815,54,Female,North,11,100,Chrome,0
6174,2024-01-12,21,Running,14,0,51.261264633612825,36,Female,North,10,78,Safari,0
6175,2024-01-11,29,Running,19,0,92.83543497944336,49,Male,West,10,35,Edge,1
6176,2024-01-05,96,Running,10,0,183.36742154038086,46,Female,East,7,77,Safari,0
6177,2023-02-27,10,Training,28,0,130.10139810159524,26,Male,South,14,90,Chrome,1
6178,2024-01-05,13,Training,6,0,144.86525772874325,24,Female,North,10,52,Edge,0
6179,2023-05-25,47,Training,44,0,188.35866558357995,29,Male,South,14,69,Safari,0
6180,2023-09-26,23,Running,19,0,126.92598771605438,48,Male,South,10,106,Chrome,0
6181,2023-11-17,50,Training,25,0,175.7419768778922,35,Male,East,9,86,Chrome,0
6182,2023-06-05,87,Training,22,0,98.57499171145304,45,Female,South,8,51,Edge,0
6183,2023-02-13,95,Running,9,0,196.565279426183,38,Female,South,14,47,Firefox,0
6184,2023-11-05,4,Training,29,0,61.82208102686786,26,Female,South,9,62,Firefox,0
6185,2023-09-08,67,Running,40,0,158.7244288269897,51,Male,West,11,104,Chrome,1
6186,2023-06-02,85,Running,14,0,149.08494301404414,51,Female,West,8,36,Edge,0
6187,2023-08-31,53,Running,50,0,78.75072587762254,41,Female,East,13,69,Safari,1
6188,2023-12-15,2,Basketball,27,0,108.3265998269804,33,Male,North,8,122,Chrome,0
6189,2023-02-24,68,Running,28,1,96.92436751655097,45,Male,East,18,29,Edge,1
6190,2024-01-23,65,Training,49,0,64.1739302498743,52,Male,North,14,68,Firefox,0
6191,2023-08-19,79,Training,14,0,137.7182034426262,23,Female,South,13,91,Chrome,0
6192,2023-07-16,57,Running,10,0,199.05047683477483,55,Male,North,11,78,Chrome,0
6193,2024-01-12,97,Basketball,17,0,133.9382211580084,58,Male,North,11,118,Chrome,1
6194,2023-11-18,70,Basketball,25,1,131.7889860319043,28,Female,North,27,15,Firefox,1
6195,2023-08-02,7,Basketball,36,0,56.04705610318224,21,Female,North,5,119,Safari,0
6196,2023-06-26,19,Training,47,0,70.88303350455357,31,Female,West,6,88,Chrome,1
6197,2023-03-09,44,Basketball,19,0,126.98286336533914,30,Male,South,7,108,Chrome,0
6198,2023-03-02,63,Basketball,6,0,197.7767846276107,32,Male,North,7,58,Chrome,1
6199,2023-08-21,65,Running,19,1,181.49116031927883,25,Female,North,40,6,Firefox,1
6200,2023-07-03,39,Basketball,21,0,101.03136820597513,41,Male,South,13,89,Chrome,1
6201,2023-03-27,83,Basketball,24,0,131.4506381342191,28,Male,North,6,99,Chrome,0
6202,2024-01-12,26,Basketball,10,0,132.9053333381205,52,Female,East,5,56,Safari,0
6203,2023-11-23,44,Running,19,0,152.80409191432747,42,Female,North,5,97,Chrome,0
6204,2023-07-08,12,Running,21,0,153.16730618587079,40,Male,East,10,97,Chrome,0
6205,2023-12-24,22,Basketball,30,0,168.46887325789606,24,Female,East,11,72,Chrome,0
6206,2023-12-28,77,Training,26,0,53.74565372595236,22,Male,East,6,66,Edge,0
6207,2023-05-15,92,Training,13,0,191.55202859561686,49,Female,West,6,79,Firefox,0
6208,2023-08-10,14,Running,16,0,60.50930689838699,45,Female,West,12,57,Edge,1
6209,2023-04-09,86,Basketball,26,1,121.424016721541,20,Male,South,15,16,Edge,1
6210,2023-07-17,30,Training,27,0,187.9368914538564,47,Male,East,8,114,Chrome,0
6211,2023-07-22,44,Basketball,41,0,123.15032438466197,22,Male,West,11,96,Chrome,0
6212,2023-06-03,84,Running,18,0,59.54552513496753,50,Female,East,8,89,Chrome,1
6213,2023-06-29,91,Training,28,0,84.38600297179087,37,Male,West,9,46,Safari,0
6214,2023-10-02,38,Running,12,1,136.8000133052634,47,Female,South,34,17,Safari,1
6215,2023-09-20,59,Basketball,30,0,63.17924268484536,39,Male,South,8,91,Chrome,1
6216,2023-04-21,42,Running,36,0,113.55168965259446,39,Male,West,11,118,Edge,1
6217,2023-12-11,52,Running,32,1,99.36398992871074,55,Male,West,18,15,Firefox,0
6218,2023-10-19,63,Running,36,0,172.28114417363594,46,Male,East,6,76,Safari,1
6219,2024-01-01,61,Running,26,0,66.51979075031738,38,Male,South,13,78,Edge,1
6220,2023-02-18,34,Training,13,0,152.41976752381794,35,Male,North,14,117,Chrome,1
6221,2023-11-19,39,Basketball,7,0,110.98836063138637,28,Male,East,12,127,Chrome,0
6222,2023-05-17,41,Training,29,0,138.1626020708493,27,Male,West,7,52,Edge,0
6223,2023-11-08,37,Basketball,43,1,80.82976578808172,52,Female,East,21,20,Edge,1
6224,2023-08-28,65,Basketball,16,0,141.45555271424382,43,Female,North,5,117,Firefox,0
6225,2023-03-09,79,Basketball,33,0,151.09665911241692,21,Female,South,8,110,Chrome,0
6226,2023-07-10,32,Basketball,7,0,60.534734699161675,27,Male,North,8,98,Chrome,0
6227,2023-06-10,8,Basketball,45,0,173.65164013744055,56,Female,West,12,103,Firefox,0
6228,2024-01-16,97,Training,50,0,179.18811693323622,33,Female,West,8,90,Chrome,1
6229,2024-01-16,18,Basketball,27,0,59.533108352419205,58,Male,West,13,108,Chrome,1
6230,2023-04-19,45,Running,27,0,140.47812321459287,47,Male,West,14,107,Safari,0
6231,2023-12-10,93,Training,22,0,139.10172454583403,20,Female,West,11,68,Safari,1
6232,2023-08-06,96,Training,15,0,51.868761780266496,51,Female,North,14,109,Chrome,0
6233,2023-12-28,33,Basketball,40,0,101.3519620933927,42,Female,South,9,52,Safari,0
6234,2023-04-29,5,Running,30,0,195.33886740706214,55,Female,South,12,78,Edge,0
6235,2023-06-06,82,Running,12,0,133.31761284031143,59,Male,East,8,93,Firefox,0
6236,2023-06-03,74,Basketball,32,0,189.98177041122577,53,Male,East,14,52,Safari,1
6237,2023-10-19,36,Basketball,22,0,151.34669538160762,21,Female,East,10,45,Firefox,0
6238,2023-09-03,97,Running,17,0,54.258577733491464,59,Female,West,9,62,Safari,0
6239,2023-07-09,23,Training,40,1,61.656979707258806,27,Female,South,23,8,Firefox,0
6240,2023-03-19,40,Training,46,0,158.32684330511344,30,Female,West,7,79,Edge,1
6241,2023-12-18,5,Basketball,44,0,133.1851685553529,23,Male,East,12,109,Chrome,0
6242,2023-03-10,34,Training,48,1,69.07274968998135,24,Male,West,33,12,Firefox,1
6243,2023-10-08,24,Training,16,0,142.10940175304245,45,Female,North,8,59,Firefox,1
6244,2023-02-26,17,Running,26,0,171.54310408522943,54,Male,East,5,127,Edge,0
6245,2023-03-29,95,Training,6,1,162.9473645198918,32,Female,South,38,23,Chrome,1
6246,2023-09-16,71,Running,44,0,86.92436900481005,47,Female,South,5,88,Chrome,1
6247,2023-10-03,81,Basketball,32,1,88.72924499840659,57,Female,East,22,13,Firefox,1
6248,2023-08-24,92,Basketball,17,0,195.17567076531705,27,Male,South,12,65,Edge,0
